num parti,nom parti,année,immobilisations incorporelles,écarts d'acquisition,terrains et constructions,autres immobilisations corporelles,participations et créances rattachées,prêts à des partis ou groupements politiques,autres immobilisations financières,stocks et en-cours,créances clients et comptes rattachés,autres créances,valeurs mobilières de placement,disponibilités,charges constatées d'avance,total général (i + ii + iii),réserves,excédent ou déficit de l'exercice,provisions pour risques,provisions pour charges,emprunts et dettes auprès d'établissement de crédit,dettes fournisseurs et comptes rattachés,dettes fiscales et sociales,autres dettes,produits constatés d'avance,total général (i + ii + iii + iv),"communication (presse, publications, télévisions, publicité, sites internet, réseaux sociaux)",contributions versées aux candidats,contributions à des partis ou groupements politiques,achats de marchandises et variation de stocks,autres achats et autres charges externes,impôts et taxes,salaires et traitements,charges sociales,total iv,total vi,dotations aux amortissements et dépréciations sur immobilisations,dotations aux provisions,total des charges (ii + iv +vi + vii + viii + ix),cotisations des adhérents,cotisations des élus,aide publique 1ère fraction,aide publique 2nde fraction,dons de personne physique,dévolutions de l'excédent des comptes de campagne,dévolutions de partis ou groupements politiques,prestations de services (manifestations et colloques),"ventes de marchandises, productions vendue (biens et services), production stockée et production immobilisée",total iii,total v,"reprise sur amortissements, dépréciations, provisions et transferts de charges",total des produits (i + iii + v),excédent ou déficit d'ensemble,total flux
104,EUROPE ÉCOLOGIE LES VERTS,2014,22173,0,2255210,815459,71256,0,388714,1292,0,419119,213370,2470261,13309,6670163,0,311735,348741,73816,2405955,916309,370352,499791,2300,6670163,328868,0,0,276629,2547938,144631,2009574,882773,188959,67907,0,0,7635509,1212040,2110666,3167918,1081134,285051,123,2500,138446,643330,12416,71076,296635,7947244,311735,15582753
116,SOLIDARITÉ ÉCOLOGIE GAUCHE ALTERNATIVE,2014,0,0,0,0,0,94241,0,0,0,0,18651,33198,0,146090,0,-2661,0,0,0,0,0,0,0,146090,0,0,0,0,4508,0,0,0,0,0,0,0,22738,0,5800,0,0,13130,0,0,0,0,198,0,0,20077,-2661,42815
119,TAVINI HUIRAATIRA NO TE AO MA'OHI (FRONT DE LIBÉRATION DE POLYNÉSIE),2014,0,0,0,10162,0,0,1927,0,0,8750,0,0,433,21272,0,-183081,0,3437,4649,40433,210,112462,268,21272,23978,0,0,17399,125542,0,9945,2359,22,112528,0,0,309107,1584,10140,44500,37280,4345,13149,30000,0,22174,0,0,57,126026,-183081,435133
121,TAHOERAA HUIRAATIRA,2014,41900,0,0,57492,0,0,0,0,0,0,0,7840,0,107232,0,-24984,0,0,0,41037,50342,0,0,107232,49915,0,0,0,166456,186,0,0,2,60158,0,0,302348,36062,27863,158089,149122,15922,6077,0,0,14456,0,18772,0,277364,-24984,579712
127,MOUVEMENT RÉPUBLICAIN ET CITOYEN,2014,0,0,0,670,0,0,3717,0,0,2200,3812,580191,0,590590,0,120399,0,0,0,20393,12158,3249,81,590590,95492,34062,0,12080,112800,241,45184,17498,0,0,0,0,369011,72632,95285,0,0,10099,0,289037,0,22305,52,0,0,489410,120399,858421
133,MOUVEMENT INDÉPENDANTISTE MARTINIQUAIS,2014,0,0,0,0,0,0,0,0,0,0,0,137999,0,137999,0,36120,0,0,0,5578,0,1235,0,137999,2052,0,0,0,13941,0,0,0,0,0,0,0,68510,7360,16580,80550,74561,0,0,0,0,0,0,0,0,104630,36120,173140
148,ARCHIPEL DEMAIN,2014,0,0,0,1913,0,0,0,0,0,800,0,38884,264,41861,0,5060,0,0,0,4820,0,0,0,41861,0,0,0,155,5740,0,0,0,0,21,0,0,7454,330,12180,0,0,0,0,0,0,0,4,0,0,12514,5060,19968
160,COMITÉ DES CITOYENS MONTREUILLOIS,2014,0,0,0,556,7,0,1629,0,0,0,15938,4473,48,22651,0,15596,0,0,0,2089,3,0,0,22651,403,0,0,3128,37853,4,584,233,0,0,0,0,52807,2665,0,0,0,64754,0,0,0,430,4,0,0,68403,15596,121210
162,WALWARI,2014,0,0,0,1582,0,0,1764,0,0,28400,0,73587,152,105485,0,9453,0,0,2000,24680,0,800,0,105485,3216,0,0,0,26798,0,4496,2443,0,0,0,0,64892,1090,2255,0,0,0,0,71000,0,0,0,0,0,74345,9453,139237
177,MOUVEMENT POUR LA FRANCE,2014,0,0,0,2902,30,0,1465,0,0,19733,270805,205340,7438,507713,0,-141371,0,200000,0,20262,5990,0,0,507713,85660,0,0,12566,145243,585,25512,9870,680,208244,0,0,504470,30305,966,0,0,34667,0,67000,0,0,5790,70,224301,363099,-141371,867569
180,AIMER ANGERS,2014,0,0,0,1370,0,105808,0,0,0,0,49900,4661,165,161984,0,-83228,0,0,0,1152,0,0,0,161984,11149,0,0,0,26086,0,0,0,0,0,0,0,102132,1080,0,0,0,12193,0,0,0,0,4397,1234,0,18904,-83228,121036
182,MOUVEMENT ÉCOLOGISTE INDÉPENDANT,2014,0,0,0,0,0,0,420,0,0,1518,0,28906,0,30844,0,2910,11940,0,28,47809,16894,1516,0,30844,0,0,0,271,27255,0,0,0,0,0,0,0,29094,4883,9380,0,0,15850,0,0,0,1891,0,0,0,32004,2910,61098
186,RASSEMBLEMENT UMP (RASSEMBLEMENT POUR LA CALÉDONIE DANS LA RÉPUBLIQUE),2014,0,0,147363,2870,0,0,56,0,0,0,0,30385,0,180674,0,-1257,0,0,0,9928,33646,10597,0,180674,17653,0,0,10244,34908,948,128271,35949,0,0,0,0,317871,25459,77664,118830,0,57023,237,0,0,26238,0,0,10791,316614,-1257,634485
188,LA VOLONTÉ DE VIVRE ENSEMBLE,2014,0,0,0,0,0,0,0,0,0,54,0,13761,0,13815,0,-60324,0,0,0,1920,0,18,0,13815,0,0,0,0,22573,0,0,0,0,0,0,0,63273,0,684,0,0,0,0,2000,0,0,265,0,0,2949,-60324,66222
189,MOUVEMENT DÉMOCRATIE ALSACIENNE,2014,0,0,0,0,0,0,0,0,0,0,0,12854,0,12854,0,-11301,0,0,0,4244,0,0,0,12854,0,0,0,0,1570,0,0,0,0,0,0,0,11570,100,0,0,0,90,0,0,0,0,0,0,0,269,-11301,11839
192,ASSOCIATION DÉMOCRATIE ET LIBERTÉ,2014,0,0,0,0,0,0,223,0,0,0,0,1252,0,1475,0,-5361,0,0,6112,1291,0,0,0,1475,4941,0,0,0,2209,0,0,0,183,0,0,0,9957,180,1810,0,0,1130,0,0,1470,0,6,0,0,4596,-5361,14553
195,UNSER LAND,2014,0,0,0,1210,0,0,0,0,0,0,0,14260,0,24058,0,5573,0,0,0,0,0,358,0,24058,16459,0,0,0,22409,0,0,0,0,0,0,0,40380,4350,0,0,0,21746,0,0,19786,0,0,0,0,45953,5573,86333
197,LIGUE COMMUNISTE RÉVOLUTIONNAIRE,2014,191,0,812751,0,46367,9939,6760,0,0,0,9292,50750,1776,937826,0,-145691,0,0,0,0,0,29679,0,937826,0,0,0,0,33198,12672,0,0,0,2358,0,0,161770,0,0,0,0,0,0,0,0,0,105,514,0,16079,-145691,177849
204,ASSOCIATION POUR LA RÉFORME,2014,0,0,0,2053,0,0,1973,0,0,0,0,66029,2304,72359,0,-27497,0,0,0,8912,1444,0,0,72359,0,0,0,0,24878,418,3946,947,0,53,0,0,31503,0,0,0,0,4000,0,0,0,0,0,0,0,4006,-27497,35509
207,RASSEMBLER POUR AGIR,2014,0,0,0,0,0,0,0,0,0,0,0,11131,0,11131,0,-10004,0,0,0,0,0,984,0,11131,0,0,0,0,1990,0,0,0,0,0,0,0,16190,225,0,0,0,2911,2998,0,0,0,52,0,0,6186,-10004,22376
208,COMITÉ DE SOUTIEN À PATRICK BOBET,2014,0,0,0,0,0,0,0,0,0,0,0,26871,0,26871,0,-1763,0,0,0,1632,0,0,0,26871,0,0,0,0,8714,0,0,0,0,0,0,0,8714,0,6000,0,0,0,801,0,0,0,150,0,0,6951,-1763,15665
210,SOLIDARITÉ ET PROGRÈS,2014,0,0,0,6006,0,0,211938,0,0,340,0,4468,1325,224077,0,38442,0,0,0,186260,0,8715,15749,224077,52623,0,0,0,224148,6298,22725,2998,2041,931,0,0,315967,9665,0,0,0,269885,0,0,0,716,0,31634,0,354409,38442,670376
224,ASSOCIATION PARIS 15,2014,0,0,0,690,0,0,0,0,0,273,0,29807,468,31238,0,18297,0,0,0,6637,0,0,0,31238,1732,0,0,0,20092,0,0,0,0,468,0,0,22465,0,0,0,0,39030,0,0,0,0,0,0,0,39030,16565,61495
225,ASSOCIATION POUR LA DÉMOCRATIE L'ÉCOLOGIE ET LA SOLIDARITÉ,2014,0,0,0,632,0,0,707,0,0,0,0,54011,0,55350,0,10479,0,0,0,900,0,0,0,55350,3485,0,0,3243,17778,0,0,0,0,0,0,0,51236,7101,9800,0,0,22887,0,0,0,0,218,21449,0,61715,10479,112951
227,FETIA API,2014,0,0,0,2801,0,0,0,0,0,0,0,138918,0,161207,0,-33461,0,0,0,6741,226,17,0,161207,0,0,0,0,12658,0,226,0,0,7441,0,0,34316,0,0,0,0,17,0,0,0,0,754,84,0,855,-33461,35171
233,GUADELOUPE UNIE SOCIALISME ET RÉALITÉS,2014,42,0,0,9924,0,0,30,0,0,17289,0,38151,162,65598,0,11303,0,0,235,17442,13074,12998,0,65598,0,0,0,0,50686,174,31569,8392,135,3025,0,0,103643,1760,8763,98147,74561,1500,61,0,0,4669,0,44,0,114946,11303,218589
240,LE RASSEMBLEMENT (LES AMIS DE CHRISTIAN ESTROSI),2014,0,0,0,0,0,4060,0,0,0,19314,0,17089,789,41252,0,30654,0,0,0,5508,0,0,0,41252,6043,0,0,0,63088,0,0,0,0,0,0,0,69413,0,495,0,0,93598,0,0,5913,0,61,0,0,100067,30654,169480
242,ARGENTEUIL QUE NOUS AIMONS,2014,0,0,0,355,0,0,0,0,0,0,0,23065,0,23420,0,2624,0,0,0,1200,0,0,0,23420,1575,0,0,7311,21557,0,0,0,0,0,0,0,35862,4600,19431,0,0,1915,0,0,12540,0,0,0,0,38486,2624,74348
243,CONVERGENCES-GILLES CARREZ,2014,0,0,0,0,0,0,0,0,0,0,18161,11132,180,29473,0,6565,0,0,0,2330,0,0,0,29473,350,0,0,0,16611,781,0,0,0,0,0,0,17742,1725,0,0,0,21009,0,0,680,0,106,0,0,24307,6565,42049
249,RÉUSSIR ENSEMBLE EN DORDOGNE PÉRIGORD,2014,0,0,0,23122,0,0,0,0,0,279,0,29023,1955,57879,0,11770,0,0,14424,4986,0,710,0,57879,4817,0,0,9477,41406,58,0,0,524,0,0,0,63661,0,13700,0,0,20845,0,0,0,25526,110,0,0,75431,11770,139092
256,UNION POUR L'AVENIR DE MANTES-LA-JOLIE,2014,0,0,61462,0,0,0,262,0,0,0,0,15942,179,77845,0,10875,0,0,6021,3686,0,0,0,77845,4461,0,0,319,13356,2158,0,0,472,0,0,0,28007,36062,0,0,0,1000,1820,0,0,0,0,0,0,38882,10875,66889
257,UNION POUR L'AVENIR DU XVIÈME SUD,2014,0,0,0,333,0,0,4749,0,0,0,0,13549,860,19491,0,11735,0,0,5115,7654,0,0,0,19491,13680,0,0,0,47930,105,0,0,0,0,0,0,62005,0,0,0,0,60900,0,0,12840,0,0,0,0,73740,11735,135745
265,LE CAP AJ POUR LA FRANCE,2014,12913,0,0,17848,0,0,15625,0,0,370,0,273035,22170,341961,0,243315,0,0,0,80185,0,3747,0,341961,0,0,0,0,62323,308,0,0,0,0,0,0,65804,0,0,0,0,309118,0,0,0,0,0,0,0,309119,243315,374923
267,MOUVEMENT HOMMES-ANIMAUX-NATURE,2014,0,0,0,0,0,0,1100,0,0,0,0,71334,0,72434,0,27274,0,0,0,0,0,0,0,72434,0,0,0,0,10610,0,0,0,0,0,0,0,10610,3730,0,0,0,1855,0,32155,0,0,127,0,0,37884,27274,48494
274,SAVOIE D'AUJOURD'HUI,2014,0,0,0,0,0,0,0,0,0,0,0,4444,0,4444,0,-1158,0,0,0,0,0,0,0,4444,792,0,0,2387,0,0,0,0,11,0,0,0,3540,1225,0,0,0,885,257,0,0,0,0,0,0,2382,-1158,5922
275,AGIR AU QUOTIDIEN AVEC NICOLAS DUPONT-AIGNAN,2014,0,0,0,946,0,0,0,0,0,165,0,3309,560,4980,0,162,0,0,0,10238,0,5450,0,4980,5174,0,0,0,9999,0,0,0,0,0,0,0,24023,0,0,0,0,21640,0,0,2545,0,0,0,0,24185,162,48208
276,POUR L'AQUITAINE,2014,0,0,0,0,0,0,140,0,0,0,4454,9297,0,13891,0,-1600,0,0,0,11040,900,1951,0,13891,0,0,0,0,7678,900,0,0,21,0,0,0,10599,0,0,0,0,0,0,0,0,0,8999,0,0,8999,-1600,19598
277,DROITE SOCIALE,2014,0,0,0,4847,0,0,2600,0,0,0,0,173350,0,180797,120042,53684,0,0,0,6406,0,665,0,180797,24835,0,0,0,60888,584,0,0,0,1300,0,0,97075,95316,0,0,0,47390,5856,0,0,0,892,0,0,150759,53684,247834
283,MOUVEMENT LIBÉRAL POPULAIRE,2014,0,0,0,0,0,0,0,0,0,0,0,269,0,269,0,-79,0,0,0,0,0,977,0,270,453,0,0,0,2326,0,0,0,0,0,0,0,2779,200,2500,0,0,0,0,0,0,0,0,0,0,2700,-79,5479
292,ENSEMBLE POUR LA FRANCE,2014,0,0,0,4435,15,0,7200,0,0,0,0,10976,0,22626,0,-838,0,0,0,4082,0,0,0,22626,26609,0,0,0,16868,320,0,0,10,0,0,0,44839,0,9207,0,0,34766,0,0,0,0,0,0,0,44001,-838,88840
293,"""CAR"" CHÂTEAUDUN ACTIONS RENOUVEAU",2014,0,0,0,0,0,0,0,0,0,0,0,4614,0,4614,0,5608,0,0,0,2907,0,0,0,4614,0,0,0,0,1658,0,0,0,0,0,0,0,1658,985,0,0,0,1260,5016,0,0,0,5,0,0,7266,5608,8924
294,PARTICIPATION ET LIBERTÉ,2014,0,0,0,0,0,0,0,0,0,0,0,13276,0,13276,0,2218,0,0,0,32487,0,75233,0,13276,0,0,0,0,10327,95,0,0,0,0,0,0,10422,0,0,0,0,12640,0,0,0,0,0,0,0,12640,2218,23062
296,LES ALTERNATIFS,2014,0,0,22092,4497,15,40231,3788,0,0,2735,37564,179609,5717,299190,0,-19617,0,0,107056,9280,2314,25388,0,299190,41116,0,0,0,82367,806,9269,1478,0,193,0,0,182524,4057,38239,0,0,67275,0,0,0,48635,137,96,0,162907,-19617,345431
299,UNION POUR SAINT-SÉBASTIEN-SUR-LOIRE,2014,0,0,0,58,0,0,7,0,0,0,0,1332,0,1397,0,-21673,0,0,0,4067,0,3000,0,1397,0,0,0,0,10070,0,0,0,637,0,0,0,35867,0,13368,0,0,817,0,0,0,0,0,0,0,14194,-21673,50061
303,RASSEMBLEMENT DES CONTRIBUABLES FRANÇAIS,2014,0,0,0,0,0,0,0,0,0,28660,0,157952,0,186612,0,-148861,0,0,0,140150,0,7026268,0,186612,57552,0,0,0,63780,0,0,0,250091,0,0,0,371423,0,0,0,0,222562,0,0,0,0,0,0,0,222562,-148861,593985
305,MOUVEMENT NATIONAL RÉPUBLICAIN,2014,0,0,0,0,0,0,0,0,0,0,0,15608,0,15608,0,16416,0,0,0,110977,0,33500,0,15608,13898,0,0,9002,64456,0,0,0,383,0,0,0,91126,8670,0,0,0,91869,0,0,642,0,0,1500,0,107542,16416,198668
308,TARBES 2014,2014,0,0,0,0,0,0,0,0,0,0,0,53462,0,53462,0,-30033,0,0,0,0,0,180,0,53462,7042,0,0,58,0,0,0,0,104,0,0,0,49668,422,18564,0,0,370,0,0,0,0,279,0,0,19635,-30033,69303
310,ENSEMBLE POUR GONESSE,2014,0,0,0,448,0,0,460,0,0,0,0,14826,0,15734,0,-1622,0,0,0,0,0,7120,0,15734,2340,0,0,0,8839,0,0,0,44,0,0,0,17122,170,0,0,0,14280,0,0,0,0,0,0,0,15500,-1622,32622
313,UNION POUR CHATILLON,2014,0,0,0,0,0,0,457,0,0,390,0,38310,0,39157,0,10120,0,0,0,2400,0,0,0,39157,2789,0,0,8240,16619,407,0,0,0,0,0,0,28055,3050,13065,0,0,14740,0,0,7275,0,0,45,0,38175,10120,66230
318,COMITÉ D'ACTION ET DE RÉFLEXION DÉPARTEMENTALE,2014,0,0,0,0,0,0,0,0,0,0,0,1628,0,1628,0,86,0,0,9,5156,0,0,0,1628,0,0,0,0,1917,0,0,0,0,0,0,0,1917,0,0,0,0,2003,0,0,0,0,0,0,0,2003,86,3920
319,L'AVENIR ENSEMBLE,2014,0,0,0,0,0,0,0,0,0,0,0,537,0,537,0,-256,0,0,0,0,0,0,0,537,10039,0,0,87,0,0,0,0,152,0,0,0,10686,80,0,0,0,10350,0,0,0,0,0,0,0,10430,-256,21116
320,FONSORBÈS CITOYENNETÉ 2000,2014,0,0,0,0,0,0,0,0,0,0,0,3023,0,3023,0,-118,0,0,0,0,0,0,0,3023,1196,0,0,0,1372,0,0,0,103,0,0,0,2671,1163,0,0,0,0,0,0,0,1372,18,0,0,2553,-118,5224
321,LA RESTAURATION NATIONALE,2014,0,0,0,0,0,0,864,0,0,3253,0,720,0,4837,0,10905,0,0,0,1214,13056,6867,272,4837,8109,0,0,267,9329,0,31787,11746,1,0,0,0,68869,7378,0,0,0,14864,0,0,4589,51168,0,356,1419,79774,10905,148643
325,ASSOCIATION 6ÈME UNION,2014,0,0,0,0,0,0,0,0,0,0,0,11008,0,11158,0,-1196,0,0,0,2050,0,0,0,11158,9207,0,0,0,7494,0,872,0,0,0,0,0,23123,0,0,0,0,21295,25,607,0,0,0,0,0,21927,-1196,45050
331,AGIR POUR DEMAIN,2014,307,0,0,2085,0,0,0,0,0,0,0,9550,1772,13714,0,-5063,0,0,0,2280,0,7805,0,13714,0,0,0,0,38819,0,500,0,0,135,0,0,40965,0,8350,0,0,16770,0,10000,0,0,0,0,0,35902,-5063,76867
332,MIEUX VIVRE ENSEMBLE,2014,0,0,0,0,0,0,0,0,0,1327,0,3898,0,5225,0,1981,0,0,0,0,0,1327,0,5225,0,0,0,7144,118168,0,0,0,0,0,0,0,125312,0,980,0,0,123665,0,0,1770,878,0,0,0,127293,1981,252605
334,COTELEC,2014,0,0,0,7408,0,5424625,0,0,0,67226,0,3851418,2289,9352966,0,-195337,0,0,0,37186,3581,46759,20372,9352966,0,0,0,0,152898,0,0,0,275734,0,0,2401,583295,0,0,0,0,388,0,0,0,831,361790,0,24949,387958,-195337,971253
340,LA FRANCE EN TÊTE,2014,0,0,0,0,0,0,0,0,0,0,0,1284,0,1284,0,-6752,0,0,0,0,0,2097,0,1284,0,0,0,0,7152,0,0,0,0,0,0,0,7152,0,0,0,0,400,0,0,0,0,0,0,0,400,-6752,7552
341,IDÉES-FORCE,2014,0,0,0,865,0,560,0,0,0,280,0,75965,0,77670,0,14477,0,0,0,0,0,0,0,77670,11687,0,0,0,51944,0,0,0,253,377,0,0,70044,0,1300,0,0,29860,0,48500,4200,0,661,0,0,84521,14477,154565
342,ENTENTE CITOYENNE,2014,0,0,0,0,0,0,0,0,0,0,0,11270,0,11270,0,-4609,0,0,0,1650,0,0,0,11270,5199,0,0,0,3160,0,0,0,0,0,0,0,8359,420,3300,0,0,30,0,0,0,0,0,0,0,3750,-4609,12109
344,UNION RÉPUBLICAINE ET D'ACTIONS COMMUNAUTAIRES,2014,0,0,0,0,0,0,0,0,0,0,92154,2707,0,94861,0,-32443,0,0,0,4296,0,0,0,94861,0,0,0,0,36913,0,0,0,0,0,0,0,36913,0,0,0,0,0,0,0,0,0,4470,0,0,4470,-32443,41383
346,VIVRE À SCHOELCHER,2014,0,0,0,1340,0,0,89,0,0,0,0,10046,10,11485,0,-3092,0,0,0,7154,155,869,0,11485,0,0,0,0,34001,155,0,0,0,2000,0,0,36820,6657,0,7888,0,9408,0,0,0,0,0,0,0,33728,-3092,70548
347,MOUVEMENT POPULAIRE FRANCISCAIN,2014,0,0,0,2227,0,0,1114,0,0,29488,0,5212,0,38041,0,8828,0,0,0,3800,1729,71,0,38041,0,0,0,3834,28010,896,4643,3665,0,40,0,0,49100,915,19682,0,0,50,0,37281,0,0,0,0,0,57928,8828,107028
348,PARTI CHRÉTIEN-DÉMOCRATE,2014,0,0,0,4742,0,0,139,0,0,0,0,62170,3705,70756,0,-28182,0,0,0,48766,30997,0,0,70756,0,0,0,0,172047,898,141839,52810,0,0,0,0,373695,94099,0,0,0,213697,1562,0,0,150,26,5658,0,345513,-28182,719208
352,RASSEMBLEMENT POUR L'ESSONNE,2014,0,0,0,0,0,0,0,0,0,0,0,24854,0,24854,0,-6258,0,0,0,4782,0,0,0,24854,0,0,0,0,41977,0,0,0,0,135,0,0,51312,0,0,0,0,45054,0,0,0,0,0,0,0,45054,-6258,96366
358,RASSEMBLEMENT POUR LEVALLOIS,2014,10000,0,0,0,0,0,3450,0,0,0,0,13636,0,27086,0,-28142,0,0,0,12860,865,116194,0,27086,0,0,0,5644,81677,-53,0,0,1048,0,0,0,88316,0,0,0,0,52357,0,0,0,0,0,0,0,60174,-28142,148490
359,GRENOBLE EST À VOUS,2014,0,0,0,0,0,0,0,0,0,0,0,1386,0,1386,0,750,0,0,0,481,0,0,0,1386,0,0,0,0,2038,0,0,0,0,0,0,0,2038,0,0,0,0,2550,0,0,0,0,0,238,0,2788,750,4826
360,FORCE RÉPUBLICAINE,2014,0,0,0,4558,0,0,3400,0,0,13054,0,108194,3900,133106,0,-400343,50000,0,0,45286,29637,2673,0,133106,310193,0,0,4895,573694,4496,230579,84107,0,0,0,0,1211487,113998,15185,0,0,672337,8027,0,0,0,0,0,0,811144,-400343,2022631
366,SAVOIE PLUS LOIN,2014,0,0,0,0,0,0,0,0,0,0,0,22202,97,22299,0,1066,0,0,0,4120,2080,0,0,22299,5366,0,0,2162,9699,61,9021,1808,0,0,0,0,28231,0,0,0,0,28780,0,0,0,0,0,0,0,29297,1066,57528
368,ASSOCIATION DE SOUTIEN À L'ACTION DE NICOLAS SARKOZY,2014,0,0,0,0,0,0,0,0,0,0,81331,84363,0,165694,0,-169730,0,0,69730,21187,0,0,0,165694,475285,0,0,0,75132,0,1509,0,0,0,0,0,551926,0,0,0,0,381507,0,0,0,0,689,0,0,382196,-169730,934122
370,PARTI POUR LA LIBÉRATION DE LA MARTINIQUE,2014,0,0,0,815,0,0,112,0,0,0,0,123,0,1050,0,-746,0,0,1444,3348,0,1000,0,1050,84,0,0,674,18482,0,0,0,1,0,0,0,19762,13935,0,5081,0,0,0,0,0,0,0,0,0,19016,-746,38778
373,CHATENAY MALABRY À PLEINE VIE,2014,0,0,0,0,0,0,0,0,0,0,0,46073,1883,47956,0,3407,0,0,0,2600,0,0,414,47956,10240,0,0,0,12424,0,0,0,0,0,0,0,22664,15684,0,0,0,3455,0,200,6732,0,0,0,0,26071,3407,48735
374,VIENNE AVENIR,2014,0,0,0,8470,0,0,0,0,0,0,0,269451,0,277921,0,2332,0,0,0,0,0,0,0,277921,0,0,0,58943,648,0,0,0,195,0,0,0,67853,0,66160,0,0,0,0,0,0,0,4025,0,0,70185,2332,138038
377,LES AMIS DE RICHARD MALLIÉ,2014,0,0,0,805,0,0,0,0,0,0,0,4232,0,5037,0,-7259,0,0,0,2760,0,0,0,5037,0,0,0,0,25537,0,0,0,0,0,0,0,25799,170,0,0,0,18370,0,0,0,0,0,0,0,18540,-7259,44339
380,RÉGIONS ET PEUPLES SOLIDAIRES,2014,0,0,0,0,0,0,0,0,0,9576,0,51577,0,61153,0,-28971,0,0,0,29888,398,0,0,61153,1775,0,0,0,168133,0,0,0,0,0,0,0,289852,1620,0,0,0,137220,0,121253,0,0,404,384,0,260881,-28971,550733
387,PARTICIPATION CITOYENNE,2014,0,0,0,0,0,0,0,0,0,0,4954,1801,0,6755,0,-21183,0,0,0,0,0,0,0,6755,0,0,0,0,1734,0,0,0,0,0,0,0,36389,105,0,0,0,14976,0,0,0,0,125,0,0,15206,-21183,51595
394,ASSOCIATION POUR L'AVENIR DE LA HAUTE SAINTONGE ET DE LA SAINTONGE ATLANTIQUE,2014,0,0,0,0,0,0,0,0,0,0,0,9731,0,9731,0,-4316,0,0,0,0,0,0,0,9731,0,0,0,0,4375,0,0,0,0,0,0,0,4376,60,0,0,0,0,0,0,0,0,0,0,0,60,-4316,4436
398,CAP SUR L'AVENIR 13,2014,0,0,0,0,0,0,0,0,0,0,0,1976,0,1976,0,14490,0,0,0,13982,0,5660,0,1976,0,0,0,0,14550,0,0,0,0,0,0,0,24930,0,0,0,0,32772,0,0,0,0,0,5217,0,39420,14490,64350
399,IDENTITÉ ET RÉPUBLIQUE,2014,0,0,0,0,0,0,0,0,0,0,0,6967,0,6967,0,-3835,0,0,0,5410,0,0,0,6967,0,0,0,43,3770,0,0,0,22,0,0,0,3835,0,0,0,0,0,0,0,0,0,0,0,0,0,-3835,3835
401,UNION POUR UN MOUVEMENT POPULAIRE (LES RÉPUBLICAINS),2014,553221,0,34202681,4369230,0,584347,190722,50207,0,649556,164017,7786201,319469,48869651,0,4214668,1065703,830156,73432636,2797297,2085702,4248912,97092,48869651,3312605,0,0,0,9109200,1116701,5871960,2686177,2835022,819992,3300442,0,30925135,6241697,1618353,18133815,12041600,4772128,233280,50218,330489,1397343,76196,1261756,238164,35139803,4214668,66064938
408,RÉUNION AVENIR UNE AMBITION POUR LA RÉUNION DANS LA FRANCE,2014,0,0,0,0,0,0,0,0,0,0,0,17213,0,17213,0,6439,0,0,0,1085,0,0,0,17213,0,0,0,0,8742,0,0,0,242,0,0,0,23678,0,0,11546,0,18571,0,0,0,0,0,0,0,30117,6439,53795
410,DEBOUT LA FRANCE,2014,1223,0,0,5724,423907,0,4598,1169,0,0,160,138757,0,575538,0,223031,0,0,213566,276717,16240,40,0,575538,101955,0,0,21342,422969,1053,79433,39396,15908,120,0,0,979668,88340,0,579213,372805,222071,209,18690,18745,262568,8801,0,4062,1202699,223031,2182367
413,AGIR ENSEMBLE POUR LEVALLOIS,2014,0,0,0,487,0,0,0,0,0,0,0,19846,200,20533,0,3669,0,215,0,216,0,0,0,20533,11400,0,0,0,7091,0,0,0,146,0,0,0,18846,13300,1200,0,0,0,7653,0,0,0,0,0,0,22515,3669,41361
417,ACTION SAVOIE PREMIÈRE,2014,0,0,0,0,0,0,0,0,0,0,0,18911,0,18911,0,-2128,0,0,0,0,0,0,0,18911,0,0,0,2584,33528,0,0,0,0,0,0,0,36112,2545,0,0,0,31411,0,0,0,28,0,0,0,33984,-2128,70096
421,PARTITU DI A NAZIONE CORSA,2014,0,0,15581,0,274,8000,0,0,0,4250,0,39492,363,124664,0,-985,0,0,19302,38477,28429,8000,7800,124664,0,0,0,103192,53606,1184,35379,6488,1364,0,0,0,229108,12782,10245,0,0,5310,0,29797,0,162217,0,0,7757,228123,-985,457231
424,ALLIANCE ROYALE,2014,0,0,0,0,0,0,0,697,0,0,0,8725,0,9465,0,-3757,0,0,0,0,0,0,0,9465,8554,0,0,9459,0,0,0,0,461,0,0,0,18474,8744,0,0,0,3175,0,0,0,2719,79,0,0,14717,-3757,33191
425,FORUM EUROPÉEN CLERMONT-FERRAND AUVERGNE,2014,0,0,0,0,0,0,0,0,0,557,0,7478,720,8755,0,-10218,0,0,0,5305,0,0,0,8755,0,0,0,0,28376,12,0,0,0,0,0,0,28388,0,0,0,0,18170,0,0,0,0,0,0,0,18170,-10218,46558
426,UNION DES SOCIALISTES POUR MIDI-PYRÉNÉES,2014,0,0,0,0,0,0,12353,0,0,0,77190,21134,0,110677,29908,53559,0,0,0,5052,0,0,0,110677,0,0,0,114,13617,0,0,0,0,0,0,0,43560,0,96397,0,0,0,0,0,0,0,722,0,0,97119,53559,140679
431,"ENSEMBLE, CROSNE, ENCORE ET TOUJOURS",2014,0,0,0,0,0,0,0,0,0,0,0,16012,0,16012,0,-5672,0,0,0,720,0,0,0,16012,0,0,0,0,1485,0,0,0,0,0,0,0,8048,0,701,0,0,1675,0,0,0,0,0,0,0,2376,-5672,10424
